Well No,District,Tahsil / Taluk,Village,Latitude,Longitude,Date of collection,TDS,NO2+NO3,Ca,Mg,Na,K,Cl,SO4,CO3,HCO3,F,pH_GEN,EC_GEN,HAR_Total,SAR,RSC,Na%,WnQn(Ph),WnQn(Ca),WnQn(Mg),WnQn(F),WnQn(Ec),WnQn(Har),WnQn(TDS),WaterQualityIndex
122.0,0,11,122.0,110.0,111.0,30.0,672.0,3.0,34.0,64.395,154.0,0.1,234.0,26.0,0.0,292.8,1.06,7.7,1370.0,350.0,3.581668,0.0,48.90625,5.455753333,0.6006525229999999,7.110113823,73.14931943,1.5126727130000002,0.386449233,0.267113683,88.48207474
37.0,0,2,35.0,72.0,83.0,30.0,797.0,19.5,40.0,91.125,108.0,0.1,188.0,82.0,0.0,298.9,0.2,7.7,1470.0,500.0,2.1014630000000003,0.0,31.96857,5.455753333,0.706650027,10.2627114615,13.80175838,1.62308678,0.552070333,0.316800008,33.18836614
19.0,0,1,18.0,72.0,83.0,30.0,649.0,3.0,86.0,18.225,140.0,0.1,170.0,51.0,0.0,341.6,0.21,7.6,1190.0,290.0,3.578582,0.0,51.24356,4.67636,1.5192975569999998,2.012296365,14.491846300000002,1.313927393,0.320200793,0.257971399,24.59189981
24.0,0,0,23.0,72.0,83.0,30.0,801.0,3.0,68.0,66.825,140.0,0.1,280.0,38.0,0.0,390.4,0.08,7.5,1500.0,445.0,2.888004,0.0,40.63934,3.896966667,1.201305045,7.378420005,5.520703352999999,1.656211,0.4913425970000001,0.318389971,20.46333864
34.0,0,10,32.0,24.0,26.0,40.0,1134.0,13.0,52.0,57.105,248.0,34.85,355.0,65.0,0.0,451.4,0.38,7.7,2000.0,365.0,5.648662,0.0,54.00674,5.455753333,0.918645035,6.305195277,26.22334093,2.208281333,0.403011343,0.45075434,41.96498159
62.0,0,10,62.0,53.0,65.0,40.0,383.0,7.0,44.0,25.515,60.0,0.1,96.0,59.0,1.0239049999999998,108.9261,0.42,8.0,690.0,215.0,1.780859,0.0,37.78121,7.793933332999999,0.777315029,2.817214911,28.98369261,0.76185706,0.237390243,0.15223889999999998,41.52364208
126.0,0,11,127.0,112.0,113.0,40.0,1169.0,19.5,28.0,32.805,360.875,0.1,362.0,85.0,0.0,372.1,1.1749999999999998,8.1,2070.0,205.0,8.971248625,0.0,80.21112,8.573326667,0.494655019,3.622133457,81.08533050499999,2.28557118,0.226348837,0.464666511,99.67157988375
66.0,0,9,66.0,59.0,58.0,40.0,872.0,14.0,12.0,54.675,253.0,0.1,241.0,41.0,0.0,414.8,0.62,8.1,1610.0,255.0,6.892917999999999,0.0,68.33048000000001,8.573326667,0.211995008,6.036889095,42.78545099,1.777666473,0.28155587,0.346611803,60.0134959
23.0,0,9,22.0,17.0,20.0,40.0,1030.0,2.0,72.0,66.825,231.0,2.0,440.0,35.0,0.0,347.7,0.11,8.0,1920.0,455.0,4.712605,0.0,52.35718,7.793933332999999,1.271970048,7.378420005,7.590967111,2.11995008,0.502384003,0.409415318,27.0670399
40.0,0,9,39.0,31.0,32.0,40.0,1439.5,11.0,52.0,77.76,360.875,20.0,520.125,70.0,0.0,292.8,0.25,8.0,2643.75,450.0,8.971248625,0.0,68.44521999999999,7.793933332999999,0.918645035,8.585797824,17.25219798,2.9314934705,0.4968633,0.575168897875,39.03987756
88.0,0,9,90.0,83.0,85.0,40.0,1250.0,7.0,24.0,46.17,360.875,16.0,496.0,60.0,0.0,372.1,0.59,8.0,2240.0,250.0,8.971248625,0.0,75.88009,7.793933332999999,0.423990016,5.097817458,40.71518723,2.4732750930000003,0.276035167,0.49686325,57.27710155
100.0,0,9,101.0,93.0,93.0,40.0,565.0,8.0,64.0,40.095,90.0,0.1,199.0,24.0,0.0,225.7,0.4,8.5,1020.0,325.0,2.172657,0.0,37.60382,11.6909,1.130640043,4.427052003,27.60351677,1.12622348,0.358845717,0.224582189,46.5617602
107.0,0,9,108.0,101.0,99.0,40.0,672.0,14.0,30.0,17.01,196.0,4.0,85.0,49.0,0.0,457.5,0.09,8.1,1150.0,145.0,7.083886,0.0,73.97610999999998,8.573326667,0.52998752,1.878143274,6.210791273,1.269761767,0.160100397,0.267113683,18.88922458
108.0,0,9,109.0,102.0,100.0,40.0,662.0,4.0,46.0,26.73,179.0,0.1,121.0,61.0,0.0,420.9,0.83,7.8,1230.0,225.0,5.193487,0.0,63.38477,6.235146667,0.812647531,2.951368002,57.27729729,1.35809302,0.24843165,0.263138777,69.14612294
65.0,0,12,65.0,99.0,57.0,40.0,309.0,3.0,40.0,18.225,48.0,0.1,57.0,41.0,1.111408,148.8489,0.42,7.9,560.0,175.0,1.579216,0.0,37.37479,7.0145399999999976,0.706650027,2.012296365,28.98369261,0.6183187729999999,0.193224617,0.122824595,39.65154698
43.0,0,7,41.0,33.0,34.0,40.0,552.0,5.0,64.0,30.375,85.0,23.0,82.0,51.0,0.0,390.4,0.26,7.8,1000.0,285.0,2.191352,0.0,37.05083,6.235146667,1.130640043,3.353827275,17.942285899999995,1.104140667,0.31468009,0.219414811,30.30013545
17.0,0,7,16.0,15.0,16.0,40.0,692.0,18.0,32.0,19.44,202.0,4.0,149.0,45.0,0.0,323.3,0.1,7.8,1210.0,160.0,6.9499960000000005,0.0,72.70318,6.235146667,0.565320021,2.146449456,6.9008791920000006,1.336010207,0.176662507,0.275063495,17.63553154
